ano,sem_epidem,uf,sexo,casos,quantidade
2010,15,RR,Masculino,Casos aguardando resultado,0
2010,15,RR,Masculino,Casos sem informação laboratorial,0
2010,15,RR,Masculino,Casos sem teste laboratorial,0
2010,16,RR,Masculino,Testes positivos,0
2010,16,RR,Masculino,Testes negativos,0
2010,16,RR,Masculino,Casos aguardando resultado,0
2010,16,RR,Masculino,Casos sem informação laboratorial,0
2010,16,RR,Masculino,Casos sem teste laboratorial,0
2011,1,RR,Masculino,Testes positivos,0
2011,1,RR,Masculino,Testes negativos,0
2011,1,RR,Masculino,Casos aguardando resultado,0
2011,1,RR,Masculino,Casos sem informação laboratorial,0
2011,1,RR,Masculino,Casos sem teste laboratorial,0
2011,2,RR,Masculino,Testes positivos,0
2011,2,RR,Masculino,Testes negativos,0
2011,2,RR,Masculino,Casos aguardando resultado,0
2011,2,RR,Masculino,Casos sem informação laboratorial,0
2011,2,RR,Masculino,Casos sem teste laboratorial,0
2011,3,RR,Masculino,Testes positivos,0
2011,3,RR,Masculino,Testes negativos,0
2011,3,RR,Masculino,Casos aguardando resultado,0
2011,3,RR,Masculino,Casos sem informação laboratorial,0
2011,3,RR,Masculino,Casos sem teste laboratorial,0
2011,4,RR,Masculino,Testes positivos,0
2011,4,RR,Masculino,Testes negativos,0
2011,4,RR,Masculino,Casos aguardando resultado,0
2011,4,RR,Masculino,Casos sem informação laboratorial,0
2011,4,RR,Masculino,Casos sem teste laboratorial,0
2011,5,RR,Masculino,Testes positivos,0
2011,5,RR,Masculino,Testes negativos,0
2011,5,RR,Masculino,Casos aguardando resultado,0
2011,5,RR,Masculino,Casos sem informação laboratorial,0
2011,5,RR,Masculino,Casos sem teste laboratorial,0
2011,6,RR,Masculino,Testes positivos,0
2011,6,RR,Masculino,Testes negativos,0
2011,6,RR,Masculino,Casos aguardando resultado,0
2011,6,RR,Masculino,Casos sem informação laboratorial,0
2011,6,RR,Masculino,Casos sem teste laboratorial,0
2011,7,RR,Masculino,Testes positivos,0
2011,7,RR,Masculino,Testes negativos,0
2011,7,RR,Masculino,Casos aguardando resultado,0
2011,7,RR,Masculino,Casos sem informação laboratorial,0
2011,7,RR,Masculino,Casos sem teste laboratorial,0
2011,8,RR,Masculino,Testes positivos,0
2011,8,RR,Masculino,Testes negativos,0
2011,8,RR,Masculino,Casos aguardando resultado,0
2011,8,RR,Masculino,Casos sem informação laboratorial,0
2011,8,RR,Masculino,Casos sem teste laboratorial,0
2011,9,RR,Masculino,Testes positivos,0
2011,9,RR,Masculino,Testes negativos,0
2011,9,RR,Masculino,Casos aguardando resultado,0
2011,9,RR,Masculino,Casos sem informação laboratorial,0
2011,9,RR,Masculino,Casos sem teste laboratorial,0
2011,10,RR,Masculino,Testes positivos,0
2011,10,RR,Masculino,Testes negativos,0
2011,10,RR,Masculino,Casos aguardando resultado,0
2011,10,RR,Masculino,Casos sem informação laboratorial,0
2011,10,RR,Masculino,Casos sem teste laboratorial,0
2011,11,RR,Masculino,Testes positivos,0
2011,11,RR,Masculino,Testes negativos,0
2011,11,RR,Masculino,Casos aguardando resultado,0
2011,11,RR,Masculino,Casos sem informação laboratorial,0
2011,11,RR,Masculino,Casos sem teste laboratorial,0
2011,12,RR,Masculino,Testes positivos,0
2011,12,RR,Masculino,Testes negativos,0
2011,12,RR,Masculino,Casos aguardando resultado,0
2011,12,RR,Masculino,Casos sem informação laboratorial,0
2011,12,RR,Masculino,Casos sem teste laboratorial,0
2011,13,RR,Masculino,Testes positivos,0
2011,13,RR,Masculino,Testes negativos,0
2011,13,RR,Masculino,Casos aguardando resultado,0
2011,13,RR,Masculino,Casos sem informação laboratorial,0
2011,13,RR,Masculino,Casos sem teste laboratorial,0
2011,14,RR,Masculino,Testes positivos,0
2011,14,RR,Masculino,Testes negativos,0
2011,14,RR,Masculino,Casos aguardando resultado,0
2011,14,RR,Masculino,Casos sem informação laboratorial,0
2011,14,RR,Masculino,Casos sem teste laboratorial,0
2011,15,RR,Masculino,Testes positivos,0
2011,15,RR,Masculino,Testes negativos,0
2011,15,RR,Masculino,Casos aguardando resultado,0
2011,15,RR,Masculino,Casos sem informação laboratorial,0
2011,15,RR,Masculino,Casos sem teste laboratorial,0
2011,16,RR,Masculino,Testes positivos,0
2011,16,RR,Masculino,Testes negativos,0
2011,16,RR,Masculino,Casos aguardando resultado,0
2011,16,RR,Masculino,Casos sem informação laboratorial,0
2011,16,RR,Masculino,Casos sem teste laboratorial,0
2012,1,RR,Masculino,Testes positivos,0
2012,1,RR,Masculino,Testes negativos,0
2012,1,RR,Masculino,Casos aguardando resultado,0
2012,1,RR,Masculino,Casos sem informação laboratorial,0
2012,1,RR,Masculino,Casos sem teste laboratorial,0
2012,2,RR,Masculino,Testes positivos,0
2012,2,RR,Masculino,Testes negativos,0
2012,2,RR,Masculino,Casos aguardando resultado,0
2012,2,RR,Masculino,Casos sem informação laboratorial,0
2012,2,RR,Masculino,Casos sem teste laboratorial,0
2012,3,RR,Masculino,Testes positivos,0
2012,3,RR,Masculino,Testes negativos,0
2012,3,RR,Masculino,Casos aguardando resultado,0
2012,3,RR,Masculino,Casos sem informação laboratorial,0
2012,3,RR,Masculino,Casos sem teste laboratorial,0
2012,4,RR,Masculino,Testes positivos,0
2012,4,RR,Masculino,Testes negativos,0
2012,4,RR,Masculino,Casos aguardando resultado,0
2012,4,RR,Masculino,Casos sem informação laboratorial,0
2012,4,RR,Masculino,Casos sem teste laboratorial,0
2012,5,RR,Masculino,Testes positivos,0
2012,5,RR,Masculino,Testes negativos,0
2012,5,RR,Masculino,Casos aguardando resultado,0
2012,5,RR,Masculino,Casos sem informação laboratorial,0
2012,5,RR,Masculino,Casos sem teste laboratorial,0
2012,6,RR,Masculino,Testes positivos,0
2012,6,RR,Masculino,Testes negativos,0
2012,6,RR,Masculino,Casos aguardando resultado,0
2012,6,RR,Masculino,Casos sem informação laboratorial,0
2012,6,RR,Masculino,Casos sem teste laboratorial,0
2012,7,RR,Masculino,Testes positivos,0
2012,7,RR,Masculino,Testes negativos,0
2012,7,RR,Masculino,Casos aguardando resultado,0
2012,7,RR,Masculino,Casos sem informação laboratorial,0
2012,7,RR,Masculino,Casos sem teste laboratorial,0
2012,8,RR,Masculino,Testes positivos,0
2012,8,RR,Masculino,Testes negativos,0
2012,8,RR,Masculino,Casos aguardando resultado,0
2012,8,RR,Masculino,Casos sem informação laboratorial,0
2012,8,RR,Masculino,Casos sem teste laboratorial,0
2012,9,RR,Masculino,Testes positivos,0
2012,9,RR,Masculino,Testes negativos,0
2012,9,RR,Masculino,Casos aguardando resultado,0
2012,9,RR,Masculino,Casos sem informação laboratorial,0
2012,9,RR,Masculino,Casos sem teste laboratorial,0
2012,10,RR,Masculino,Testes positivos,0
2012,10,RR,Masculino,Testes negativos,0
2012,10,RR,Masculino,Casos aguardando resultado,0
2012,10,RR,Masculino,Casos sem informação laboratorial,0
2012,10,RR,Masculino,Casos sem teste laboratorial,0
2012,11,RR,Masculino,Testes positivos,0
2012,11,RR,Masculino,Testes negativos,0
2012,11,RR,Masculino,Casos aguardando resultado,0
2012,11,RR,Masculino,Casos sem informação laboratorial,0
2012,11,RR,Masculino,Casos sem teste laboratorial,0
2012,12,RR,Masculino,Testes positivos,0
2012,12,RR,Masculino,Testes negativos,0
2012,12,RR,Masculino,Casos aguardando resultado,0
2012,12,RR,Masculino,Casos sem informação laboratorial,0
2012,12,RR,Masculino,Casos sem teste laboratorial,0
2012,13,RR,Masculino,Testes positivos,0
2012,13,RR,Masculino,Testes negativos,0
2012,13,RR,Masculino,Casos aguardando resultado,0
2012,13,RR,Masculino,Casos sem informação laboratorial,0
2012,13,RR,Masculino,Casos sem teste laboratorial,0
2012,14,RR,Masculino,Testes positivos,0
2012,14,RR,Masculino,Testes negativos,0
2012,14,RR,Masculino,Casos aguardando resultado,0
2012,14,RR,Masculino,Casos sem informação laboratorial,0
2012,14,RR,Masculino,Casos sem teste laboratorial,0
2012,15,RR,Masculino,Testes positivos,0
2012,15,RR,Masculino,Testes negativos,0
2012,15,RR,Masculino,Casos aguardando resultado,0
2012,15,RR,Masculino,Casos sem informação laboratorial,0
2012,15,RR,Masculino,Casos sem teste laboratorial,0
2012,16,RR,Masculino,Testes positivos,0
2012,16,RR,Masculino,Testes negativos,0
2012,16,RR,Masculino,Casos aguardando resultado,0
2012,16,RR,Masculino,Casos sem informação laboratorial,0
2012,16,RR,Masculino,Casos sem teste laboratorial,0
2013,1,RR,Masculino,Testes positivos,0
2013,1,RR,Masculino,Testes negativos,0
2013,1,RR,Masculino,Casos aguardando resultado,0
2013,1,RR,Masculino,Casos sem informação laboratorial,0
2013,1,RR,Masculino,Casos sem teste laboratorial,0
2013,2,RR,Masculino,Testes positivos,0
2013,2,RR,Masculino,Testes negativos,0
2013,2,RR,Masculino,Casos aguardando resultado,0
2013,2,RR,Masculino,Casos sem informação laboratorial,0
2013,2,RR,Masculino,Casos sem teste laboratorial,0
2013,3,RR,Masculino,Testes positivos,0
2013,3,RR,Masculino,Testes negativos,0
2013,3,RR,Masculino,Casos aguardando resultado,0
2013,3,RR,Masculino,Casos sem informação laboratorial,0
2013,3,RR,Masculino,Casos sem teste laboratorial,0
2013,4,RR,Masculino,Testes positivos,0
2013,4,RR,Masculino,Testes negativos,0
2013,4,RR,Masculino,Casos aguardando resultado,0
2013,4,RR,Masculino,Casos sem informação laboratorial,0
2013,4,RR,Masculino,Casos sem teste laboratorial,0
2013,5,RR,Masculino,Testes positivos,0
2013,5,RR,Masculino,Testes negativos,0
2013,5,RR,Masculino,Casos aguardando resultado,0
2013,5,RR,Masculino,Casos sem informação laboratorial,0
2013,5,RR,Masculino,Casos sem teste laboratorial,0
2013,6,RR,Masculino,Testes positivos,0
2013,6,RR,Masculino,Testes negativos,0
2013,6,RR,Masculino,Casos aguardando resultado,0
2013,6,RR,Masculino,Casos sem informação laboratorial,0
2013,6,RR,Masculino,Casos sem teste laboratorial,0
2013,7,RR,Masculino,Testes positivos,0
2013,7,RR,Masculino,Testes negativos,0
2013,7,RR,Masculino,Casos aguardando resultado,0
2013,7,RR,Masculino,Casos sem informação laboratorial,0
2013,7,RR,Masculino,Casos sem teste laboratorial,0
2013,8,RR,Masculino,Testes positivos,0
2013,8,RR,Masculino,Testes negativos,0
2013,8,RR,Masculino,Casos aguardando resultado,0
2013,8,RR,Masculino,Casos sem informação laboratorial,0
2013,8,RR,Masculino,Casos sem teste laboratorial,0
2013,9,RR,Masculino,Testes positivos,0
2013,9,RR,Masculino,Testes negativos,0
2013,9,RR,Masculino,Casos aguardando resultado,0
2013,9,RR,Masculino,Casos sem informação laboratorial,0
2013,9,RR,Masculino,Casos sem teste laboratorial,0
2013,10,RR,Masculino,Testes positivos,0
2013,10,RR,Masculino,Testes negativos,0
2013,10,RR,Masculino,Casos aguardando resultado,0
2013,10,RR,Masculino,Casos sem informação laboratorial,0
2013,10,RR,Masculino,Casos sem teste laboratorial,0
2013,11,RR,Masculino,Testes positivos,0
2013,11,RR,Masculino,Testes negativos,0
2013,11,RR,Masculino,Casos aguardando resultado,0
2013,11,RR,Masculino,Casos sem informação laboratorial,0
2013,11,RR,Masculino,Casos sem teste laboratorial,0
2013,12,RR,Masculino,Testes positivos,0
2013,12,RR,Masculino,Testes negativos,0
2013,12,RR,Masculino,Casos aguardando resultado,0
2013,12,RR,Masculino,Casos sem informação laboratorial,0
2013,12,RR,Masculino,Casos sem teste laboratorial,0
2013,13,RR,Masculino,Testes positivos,0
2013,13,RR,Masculino,Testes negativos,0
2013,13,RR,Masculino,Casos aguardando resultado,0
2013,13,RR,Masculino,Casos sem informação laboratorial,0
2013,13,RR,Masculino,Casos sem teste laboratorial,0
2013,14,RR,Masculino,Testes positivos,0
2013,14,RR,Masculino,Testes negativos,0
2013,14,RR,Masculino,Casos aguardando resultado,0
2013,14,RR,Masculino,Casos sem informação laboratorial,0
2013,14,RR,Masculino,Casos sem teste laboratorial,0
2013,16,RR,Masculino,Testes positivos,0
2013,16,RR,Masculino,Testes negativos,0
2013,16,RR,Masculino,Casos aguardando resultado,0
2013,16,RR,Masculino,Casos sem informação laboratorial,0
2013,16,RR,Masculino,Casos sem teste laboratorial,0
2014,1,RR,Masculino,Testes positivos,0
2014,1,RR,Masculino,Testes negativos,0
2014,1,RR,Masculino,Casos aguardando resultado,0
2014,1,RR,Masculino,Casos sem informação laboratorial,0
2014,1,RR,Masculino,Casos sem teste laboratorial,0
2014,2,RR,Masculino,Testes positivos,0
2014,2,RR,Masculino,Testes negativos,0
2014,2,RR,Masculino,Casos aguardando resultado,0
2014,2,RR,Masculino,Casos sem informação laboratorial,0
2014,2,RR,Masculino,Casos sem teste laboratorial,0
2014,3,RR,Masculino,Testes positivos,0
2014,3,RR,Masculino,Testes negativos,0
2014,3,RR,Masculino,Casos aguardando resultado,0
2014,3,RR,Masculino,Casos sem informação laboratorial,0
2014,3,RR,Masculino,Casos sem teste laboratorial,0
2014,4,RR,Masculino,Testes positivos,0
2014,4,RR,Masculino,Testes negativos,0
2014,4,RR,Masculino,Casos aguardando resultado,0
2014,4,RR,Masculino,Casos sem informação laboratorial,0
2014,4,RR,Masculino,Casos sem teste laboratorial,0
2014,5,RR,Masculino,Testes positivos,0
2014,5,RR,Masculino,Testes negativos,0
2014,5,RR,Masculino,Casos aguardando resultado,0
2014,5,RR,Masculino,Casos sem informação laboratorial,0
2014,5,RR,Masculino,Casos sem teste laboratorial,0
2014,6,RR,Masculino,Testes positivos,0
2014,6,RR,Masculino,Testes negativos,0
2014,6,RR,Masculino,Casos aguardando resultado,0
2014,6,RR,Masculino,Casos sem informação laboratorial,0
2014,6,RR,Masculino,Casos sem teste laboratorial,0
2014,7,RR,Masculino,Testes positivos,0
2014,7,RR,Masculino,Testes negativos,0
2014,7,RR,Masculino,Casos aguardando resultado,0
2014,7,RR,Masculino,Casos sem informação laboratorial,0
2014,7,RR,Masculino,Casos sem teste laboratorial,0
2014,8,RR,Masculino,Testes positivos,0
2014,8,RR,Masculino,Testes negativos,0
2014,8,RR,Masculino,Casos aguardando resultado,0
2014,8,RR,Masculino,Casos sem informação laboratorial,0
2014,8,RR,Masculino,Casos sem teste laboratorial,0
2014,9,RR,Masculino,Testes positivos,0
2014,9,RR,Masculino,Testes negativos,0
2014,9,RR,Masculino,Casos aguardando resultado,0
2014,9,RR,Masculino,Casos sem informação laboratorial,0
2014,9,RR,Masculino,Casos sem teste laboratorial,0
2014,10,RR,Masculino,Testes positivos,0
2014,10,RR,Masculino,Testes negativos,0
2014,10,RR,Masculino,Casos aguardando resultado,0
2014,10,RR,Masculino,Casos sem informação laboratorial,0
2014,10,RR,Masculino,Casos sem teste laboratorial,0
2014,12,RR,Masculino,Testes positivos,0
2014,12,RR,Masculino,Testes negativos,0
2014,12,RR,Masculino,Casos aguardando resultado,0
2014,12,RR,Masculino,Casos sem informação laboratorial,0
2014,12,RR,Masculino,Casos sem teste laboratorial,0
2014,13,RR,Masculino,Testes positivos,0
2014,13,RR,Masculino,Testes negativos,0
2014,13,RR,Masculino,Casos aguardando resultado,0
2014,13,RR,Masculino,Casos sem informação laboratorial,0
2014,13,RR,Masculino,Casos sem teste laboratorial,0
2014,14,RR,Masculino,Testes positivos,0
2014,14,RR,Masculino,Testes negativos,0
2014,14,RR,Masculino,Casos aguardando resultado,0
2014,14,RR,Masculino,Casos sem informação laboratorial,0
2014,14,RR,Masculino,Casos sem teste laboratorial,0
2014,16,RR,Masculino,Testes positivos,0
2014,16,RR,Masculino,Testes negativos,0
2014,16,RR,Masculino,Casos aguardando resultado,0
2014,16,RR,Masculino,Casos sem informação laboratorial,0
2014,16,RR,Masculino,Casos sem teste laboratorial,0
2015,1,RR,Masculino,Testes positivos,0
2015,1,RR,Masculino,Testes negativos,0
2015,1,RR,Masculino,Casos aguardando resultado,0
2015,1,RR,Masculino,Casos sem informação laboratorial,0
2015,1,RR,Masculino,Casos sem teste laboratorial,0
2015,2,RR,Masculino,Testes positivos,0
2015,2,RR,Masculino,Testes negativos,0
2015,2,RR,Masculino,Casos aguardando resultado,0
2015,2,RR,Masculino,Casos sem informação laboratorial,0
2015,2,RR,Masculino,Casos sem teste laboratorial,0
2015,3,RR,Masculino,Testes positivos,0
2015,3,RR,Masculino,Testes negativos,0
2015,3,RR,Masculino,Casos aguardando resultado,0
2015,3,RR,Masculino,Casos sem informação laboratorial,0
2015,3,RR,Masculino,Casos sem teste laboratorial,0
2015,4,RR,Masculino,Testes positivos,0
2015,4,RR,Masculino,Testes negativos,0
2015,4,RR,Masculino,Casos aguardando resultado,0
2015,4,RR,Masculino,Casos sem informação laboratorial,0
2015,4,RR,Masculino,Casos sem teste laboratorial,0
2015,5,RR,Masculino,Testes positivos,0
2015,5,RR,Masculino,Testes negativos,0
2015,5,RR,Masculino,Casos aguardando resultado,0
2015,5,RR,Masculino,Casos sem informação laboratorial,0
2015,5,RR,Masculino,Casos sem teste laboratorial,0
2015,6,RR,Masculino,Testes positivos,0
2015,6,RR,Masculino,Testes negativos,0
2015,6,RR,Masculino,Casos aguardando resultado,0
2015,6,RR,Masculino,Casos sem informação laboratorial,0
2015,6,RR,Masculino,Casos sem teste laboratorial,0
2015,7,RR,Masculino,Testes positivos,0
2015,7,RR,Masculino,Testes negativos,0
2015,7,RR,Masculino,Casos aguardando resultado,0
2015,7,RR,Masculino,Casos sem informação laboratorial,0
2015,7,RR,Masculino,Casos sem teste laboratorial,0
2015,8,RR,Masculino,Testes positivos,0
2015,8,RR,Masculino,Testes negativos,0
2015,8,RR,Masculino,Casos aguardando resultado,0
2015,8,RR,Masculino,Casos sem informação laboratorial,0
2015,8,RR,Masculino,Casos sem teste laboratorial,0
2015,9,RR,Masculino,Testes positivos,0
2015,9,RR,Masculino,Testes negativos,0
2015,9,RR,Masculino,Casos aguardando resultado,0
2015,9,RR,Masculino,Casos sem informação laboratorial,0
2015,9,RR,Masculino,Casos sem teste laboratorial,0
2015,10,RR,Masculino,Testes positivos,0
2015,10,RR,Masculino,Testes negativos,0
2015,10,RR,Masculino,Casos aguardando resultado,0
2015,10,RR,Masculino,Casos sem informação laboratorial,0
2015,10,RR,Masculino,Casos sem teste laboratorial,0
2015,11,RR,Masculino,Testes positivos,0
2015,11,RR,Masculino,Testes negativos,0
2015,11,RR,Masculino,Casos aguardando resultado,0
2015,11,RR,Masculino,Casos sem informação laboratorial,0
2015,11,RR,Masculino,Casos sem teste laboratorial,0
2015,12,RR,Masculino,Testes positivos,0
2015,12,RR,Masculino,Testes negativos,0
2015,12,RR,Masculino,Casos aguardando resultado,0
2015,12,RR,Masculino,Casos sem informação laboratorial,0
2015,12,RR,Masculino,Casos sem teste laboratorial,0
2015,16,RR,Masculino,Testes positivos,0
2015,16,RR,Masculino,Testes negativos,0
2015,16,RR,Masculino,Casos aguardando resultado,0
2015,16,RR,Masculino,Casos sem informação laboratorial,0
2015,16,RR,Masculino,Casos sem teste laboratorial,0
2016,1,RR,Masculino,Testes positivos,0
2016,1,RR,Masculino,Testes negativos,0
2016,1,RR,Masculino,Casos aguardando resultado,0
2016,1,RR,Masculino,Casos sem informação laboratorial,0
2016,1,RR,Masculino,Casos sem teste laboratorial,0
2016,2,RR,Masculino,Testes positivos,0
2016,2,RR,Masculino,Testes negativos,0
2016,2,RR,Masculino,Casos aguardando resultado,0
2016,2,RR,Masculino,Casos sem informação laboratorial,0
2016,2,RR,Masculino,Casos sem teste laboratorial,0
2016,3,RR,Masculino,Testes positivos,0
2016,3,RR,Masculino,Testes negativos,0
2016,3,RR,Masculino,Casos aguardando resultado,0
2016,3,RR,Masculino,Casos sem informação laboratorial,0
