ano,sem_epidem,uf,sexo,virus,quantidade
2012,9,AL,Ignorado,Adenovirus,0
2012,10,AL,Ignorado,"Influenza A, B",0
2012,10,AL,Ignorado,SARS_CoV_2,0
2012,10,AL,Ignorado,VSR,0
2012,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,10,AL,Ignorado,Adenovirus,0
2012,11,AL,Ignorado,"Influenza A, B",0
2012,11,AL,Ignorado,SARS_CoV_2,0
2012,11,AL,Ignorado,VSR,0
2012,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,11,AL,Ignorado,Adenovirus,0
2012,12,AL,Ignorado,"Influenza A, B",0
2012,12,AL,Ignorado,SARS_CoV_2,0
2012,12,AL,Ignorado,VSR,0
2012,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,12,AL,Ignorado,Adenovirus,0
2012,13,AL,Ignorado,"Influenza A, B",0
2012,13,AL,Ignorado,SARS_CoV_2,0
2012,13,AL,Ignorado,VSR,0
2012,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,13,AL,Ignorado,Adenovirus,0
2012,14,AL,Ignorado,"Influenza A, B",0
2012,14,AL,Ignorado,SARS_CoV_2,0
2012,14,AL,Ignorado,VSR,0
2012,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,14,AL,Ignorado,Adenovirus,0
2012,15,AL,Ignorado,"Influenza A, B",0
2012,15,AL,Ignorado,SARS_CoV_2,0
2012,15,AL,Ignorado,VSR,0
2012,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,15,AL,Ignorado,Adenovirus,0
2012,16,AL,Ignorado,"Influenza A, B",0
2012,16,AL,Ignorado,SARS_CoV_2,0
2012,16,AL,Ignorado,VSR,0
2012,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2012,16,AL,Ignorado,Adenovirus,0
2013,1,AL,Ignorado,"Influenza A, B",0
2013,1,AL,Ignorado,SARS_CoV_2,0
2013,1,AL,Ignorado,VSR,0
2013,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,1,AL,Ignorado,Adenovirus,0
2013,2,AL,Ignorado,"Influenza A, B",0
2013,2,AL,Ignorado,SARS_CoV_2,0
2013,2,AL,Ignorado,VSR,0
2013,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,2,AL,Ignorado,Adenovirus,0
2013,3,AL,Ignorado,"Influenza A, B",0
2013,3,AL,Ignorado,SARS_CoV_2,0
2013,3,AL,Ignorado,VSR,0
2013,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,3,AL,Ignorado,Adenovirus,0
2013,4,AL,Ignorado,"Influenza A, B",0
2013,4,AL,Ignorado,SARS_CoV_2,0
2013,4,AL,Ignorado,VSR,0
2013,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,4,AL,Ignorado,Adenovirus,0
2013,5,AL,Ignorado,"Influenza A, B",0
2013,5,AL,Ignorado,SARS_CoV_2,0
2013,5,AL,Ignorado,VSR,0
2013,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,5,AL,Ignorado,Adenovirus,0
2013,6,AL,Ignorado,"Influenza A, B",0
2013,6,AL,Ignorado,SARS_CoV_2,0
2013,6,AL,Ignorado,VSR,0
2013,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,6,AL,Ignorado,Adenovirus,0
2013,7,AL,Ignorado,"Influenza A, B",0
2013,7,AL,Ignorado,SARS_CoV_2,0
2013,7,AL,Ignorado,VSR,0
2013,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,7,AL,Ignorado,Adenovirus,0
2013,8,AL,Ignorado,"Influenza A, B",0
2013,8,AL,Ignorado,SARS_CoV_2,0
2013,8,AL,Ignorado,VSR,0
2013,8,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,8,AL,Ignorado,Adenovirus,0
2013,9,AL,Ignorado,"Influenza A, B",0
2013,9,AL,Ignorado,SARS_CoV_2,0
2013,9,AL,Ignorado,VSR,0
2013,9,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,9,AL,Ignorado,Adenovirus,0
2013,10,AL,Ignorado,"Influenza A, B",0
2013,10,AL,Ignorado,SARS_CoV_2,0
2013,10,AL,Ignorado,VSR,0
2013,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,10,AL,Ignorado,Adenovirus,0
2013,11,AL,Ignorado,"Influenza A, B",0
2013,11,AL,Ignorado,SARS_CoV_2,0
2013,11,AL,Ignorado,VSR,0
2013,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,11,AL,Ignorado,Adenovirus,0
2013,12,AL,Ignorado,"Influenza A, B",0
2013,12,AL,Ignorado,SARS_CoV_2,0
2013,12,AL,Ignorado,VSR,0
2013,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,12,AL,Ignorado,Adenovirus,0
2013,13,AL,Ignorado,"Influenza A, B",0
2013,13,AL,Ignorado,SARS_CoV_2,0
2013,13,AL,Ignorado,VSR,0
2013,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,13,AL,Ignorado,Adenovirus,0
2013,14,AL,Ignorado,"Influenza A, B",0
2013,14,AL,Ignorado,SARS_CoV_2,0
2013,14,AL,Ignorado,VSR,0
2013,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,14,AL,Ignorado,Adenovirus,0
2013,15,AL,Ignorado,"Influenza A, B",0
2013,15,AL,Ignorado,SARS_CoV_2,0
2013,15,AL,Ignorado,VSR,0
2013,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,15,AL,Ignorado,Adenovirus,0
2013,16,AL,Ignorado,"Influenza A, B",0
2013,16,AL,Ignorado,SARS_CoV_2,0
2013,16,AL,Ignorado,VSR,0
2013,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2013,16,AL,Ignorado,Adenovirus,0
2014,1,AL,Ignorado,"Influenza A, B",0
2014,1,AL,Ignorado,SARS_CoV_2,0
2014,1,AL,Ignorado,VSR,0
2014,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,1,AL,Ignorado,Adenovirus,0
2014,2,AL,Ignorado,"Influenza A, B",0
2014,2,AL,Ignorado,SARS_CoV_2,0
2014,2,AL,Ignorado,VSR,0
2014,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,2,AL,Ignorado,Adenovirus,0
2014,3,AL,Ignorado,"Influenza A, B",0
2014,3,AL,Ignorado,SARS_CoV_2,0
2014,3,AL,Ignorado,VSR,0
2014,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,3,AL,Ignorado,Adenovirus,0
2014,4,AL,Ignorado,"Influenza A, B",0
2014,4,AL,Ignorado,SARS_CoV_2,0
2014,4,AL,Ignorado,VSR,0
2014,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,4,AL,Ignorado,Adenovirus,0
2014,5,AL,Ignorado,"Influenza A, B",0
2014,5,AL,Ignorado,SARS_CoV_2,0
2014,5,AL,Ignorado,VSR,0
2014,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,5,AL,Ignorado,Adenovirus,0
2014,6,AL,Ignorado,"Influenza A, B",0
2014,6,AL,Ignorado,SARS_CoV_2,0
2014,6,AL,Ignorado,VSR,0
2014,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,6,AL,Ignorado,Adenovirus,0
2014,7,AL,Ignorado,"Influenza A, B",0
2014,7,AL,Ignorado,SARS_CoV_2,0
2014,7,AL,Ignorado,VSR,0
2014,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,7,AL,Ignorado,Adenovirus,0
2014,8,AL,Ignorado,"Influenza A, B",0
2014,8,AL,Ignorado,SARS_CoV_2,0
2014,8,AL,Ignorado,VSR,0
2014,8,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,8,AL,Ignorado,Adenovirus,0
2014,9,AL,Ignorado,"Influenza A, B",0
2014,9,AL,Ignorado,SARS_CoV_2,0
2014,9,AL,Ignorado,VSR,0
2014,9,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,9,AL,Ignorado,Adenovirus,0
2014,10,AL,Ignorado,"Influenza A, B",0
2014,10,AL,Ignorado,SARS_CoV_2,0
2014,10,AL,Ignorado,VSR,0
2014,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,10,AL,Ignorado,Adenovirus,0
2014,11,AL,Ignorado,"Influenza A, B",0
2014,11,AL,Ignorado,SARS_CoV_2,0
2014,11,AL,Ignorado,VSR,0
2014,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,11,AL,Ignorado,Adenovirus,0
2014,12,AL,Ignorado,"Influenza A, B",0
2014,12,AL,Ignorado,SARS_CoV_2,0
2014,12,AL,Ignorado,VSR,0
2014,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,12,AL,Ignorado,Adenovirus,0
2014,13,AL,Ignorado,"Influenza A, B",0
2014,13,AL,Ignorado,SARS_CoV_2,0
2014,13,AL,Ignorado,VSR,0
2014,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,13,AL,Ignorado,Adenovirus,0
2014,14,AL,Ignorado,"Influenza A, B",0
2014,14,AL,Ignorado,SARS_CoV_2,0
2014,14,AL,Ignorado,VSR,0
2014,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,14,AL,Ignorado,Adenovirus,0
2014,15,AL,Ignorado,"Influenza A, B",0
2014,15,AL,Ignorado,SARS_CoV_2,0
2014,15,AL,Ignorado,VSR,0
2014,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,15,AL,Ignorado,Adenovirus,0
2014,16,AL,Ignorado,"Influenza A, B",0
2014,16,AL,Ignorado,SARS_CoV_2,0
2014,16,AL,Ignorado,VSR,0
2014,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2014,16,AL,Ignorado,Adenovirus,0
2015,1,AL,Ignorado,"Influenza A, B",0
2015,1,AL,Ignorado,SARS_CoV_2,0
2015,1,AL,Ignorado,VSR,0
2015,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,1,AL,Ignorado,Adenovirus,0
2015,2,AL,Ignorado,"Influenza A, B",0
2015,2,AL,Ignorado,SARS_CoV_2,0
2015,2,AL,Ignorado,VSR,0
2015,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,2,AL,Ignorado,Adenovirus,0
2015,3,AL,Ignorado,"Influenza A, B",0
2015,3,AL,Ignorado,SARS_CoV_2,0
2015,3,AL,Ignorado,VSR,0
2015,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,3,AL,Ignorado,Adenovirus,0
2015,4,AL,Ignorado,"Influenza A, B",0
2015,4,AL,Ignorado,SARS_CoV_2,0
2015,4,AL,Ignorado,VSR,0
2015,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,4,AL,Ignorado,Adenovirus,0
2015,5,AL,Ignorado,"Influenza A, B",0
2015,5,AL,Ignorado,SARS_CoV_2,0
2015,5,AL,Ignorado,VSR,0
2015,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,5,AL,Ignorado,Adenovirus,0
2015,6,AL,Ignorado,"Influenza A, B",0
2015,6,AL,Ignorado,SARS_CoV_2,0
2015,6,AL,Ignorado,VSR,0
2015,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,6,AL,Ignorado,Adenovirus,0
2015,7,AL,Ignorado,"Influenza A, B",0
2015,7,AL,Ignorado,SARS_CoV_2,0
2015,7,AL,Ignorado,VSR,0
2015,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,7,AL,Ignorado,Adenovirus,0
2015,8,AL,Ignorado,"Influenza A, B",0
2015,8,AL,Ignorado,SARS_CoV_2,0
2015,8,AL,Ignorado,VSR,0
2015,8,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,8,AL,Ignorado,Adenovirus,0
2015,9,AL,Ignorado,"Influenza A, B",0
2015,9,AL,Ignorado,SARS_CoV_2,0
2015,9,AL,Ignorado,VSR,0
2015,9,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,9,AL,Ignorado,Adenovirus,0
2015,10,AL,Ignorado,"Influenza A, B",0
2015,10,AL,Ignorado,SARS_CoV_2,0
2015,10,AL,Ignorado,VSR,0
2015,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,10,AL,Ignorado,Adenovirus,0
2015,11,AL,Ignorado,"Influenza A, B",0
2015,11,AL,Ignorado,SARS_CoV_2,0
2015,11,AL,Ignorado,VSR,0
2015,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,11,AL,Ignorado,Adenovirus,0
2015,12,AL,Ignorado,"Influenza A, B",0
2015,12,AL,Ignorado,SARS_CoV_2,0
2015,12,AL,Ignorado,VSR,0
2015,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,12,AL,Ignorado,Adenovirus,0
2015,13,AL,Ignorado,"Influenza A, B",0
2015,13,AL,Ignorado,SARS_CoV_2,0
2015,13,AL,Ignorado,VSR,0
2015,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,13,AL,Ignorado,Adenovirus,0
2015,14,AL,Ignorado,"Influenza A, B",0
2015,14,AL,Ignorado,SARS_CoV_2,0
2015,14,AL,Ignorado,VSR,0
2015,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,14,AL,Ignorado,Adenovirus,0
2015,15,AL,Ignorado,"Influenza A, B",0
2015,15,AL,Ignorado,SARS_CoV_2,0
2015,15,AL,Ignorado,VSR,0
2015,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,15,AL,Ignorado,Adenovirus,0
2015,16,AL,Ignorado,"Influenza A, B",0
2015,16,AL,Ignorado,SARS_CoV_2,0
2015,16,AL,Ignorado,VSR,0
2015,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2015,16,AL,Ignorado,Adenovirus,0
2016,1,AL,Ignorado,"Influenza A, B",0
2016,1,AL,Ignorado,SARS_CoV_2,0
2016,1,AL,Ignorado,VSR,0
2016,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,1,AL,Ignorado,Adenovirus,0
2016,2,AL,Ignorado,"Influenza A, B",0
2016,2,AL,Ignorado,SARS_CoV_2,0
2016,2,AL,Ignorado,VSR,0
2016,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,2,AL,Ignorado,Adenovirus,0
2016,3,AL,Ignorado,"Influenza A, B",0
2016,3,AL,Ignorado,SARS_CoV_2,0
2016,3,AL,Ignorado,VSR,0
2016,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,3,AL,Ignorado,Adenovirus,0
2016,4,AL,Ignorado,"Influenza A, B",0
2016,4,AL,Ignorado,SARS_CoV_2,0
2016,4,AL,Ignorado,VSR,0
2016,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,4,AL,Ignorado,Adenovirus,0
2016,5,AL,Ignorado,"Influenza A, B",0
2016,5,AL,Ignorado,SARS_CoV_2,0
2016,5,AL,Ignorado,VSR,0
2016,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,5,AL,Ignorado,Adenovirus,0
2016,6,AL,Ignorado,"Influenza A, B",0
2016,6,AL,Ignorado,SARS_CoV_2,0
2016,6,AL,Ignorado,VSR,0
2016,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,6,AL,Ignorado,Adenovirus,0
2016,7,AL,Ignorado,"Influenza A, B",0
2016,7,AL,Ignorado,SARS_CoV_2,0
2016,7,AL,Ignorado,VSR,0
2016,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,7,AL,Ignorado,Adenovirus,0
2016,8,AL,Ignorado,"Influenza A, B",0
2016,8,AL,Ignorado,SARS_CoV_2,0
2016,8,AL,Ignorado,VSR,0
2016,8,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,8,AL,Ignorado,Adenovirus,0
2016,9,AL,Ignorado,"Influenza A, B",0
2016,9,AL,Ignorado,SARS_CoV_2,0
2016,9,AL,Ignorado,VSR,0
2016,9,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,9,AL,Ignorado,Adenovirus,0
2016,10,AL,Ignorado,"Influenza A, B",0
2016,10,AL,Ignorado,SARS_CoV_2,0
2016,10,AL,Ignorado,VSR,0
2016,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,10,AL,Ignorado,Adenovirus,0
2016,11,AL,Ignorado,"Influenza A, B",0
2016,11,AL,Ignorado,SARS_CoV_2,0
2016,11,AL,Ignorado,VSR,0
2016,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,11,AL,Ignorado,Adenovirus,0
2016,12,AL,Ignorado,"Influenza A, B",0
2016,12,AL,Ignorado,SARS_CoV_2,0
2016,12,AL,Ignorado,VSR,0
2016,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,12,AL,Ignorado,Adenovirus,0
2016,13,AL,Ignorado,"Influenza A, B",0
2016,13,AL,Ignorado,SARS_CoV_2,0
2016,13,AL,Ignorado,VSR,0
2016,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,13,AL,Ignorado,Adenovirus,0
2016,14,AL,Ignorado,"Influenza A, B",0
2016,14,AL,Ignorado,SARS_CoV_2,0
2016,14,AL,Ignorado,VSR,0
2016,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,14,AL,Ignorado,Adenovirus,0
2016,15,AL,Ignorado,"Influenza A, B",0
2016,15,AL,Ignorado,SARS_CoV_2,0
2016,15,AL,Ignorado,VSR,0
2016,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,15,AL,Ignorado,Adenovirus,0
2016,16,AL,Ignorado,"Influenza A, B",0
2016,16,AL,Ignorado,SARS_CoV_2,0
2016,16,AL,Ignorado,VSR,0
2016,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2016,16,AL,Ignorado,Adenovirus,0
2017,1,AL,Ignorado,"Influenza A, B",0
2017,1,AL,Ignorado,SARS_CoV_2,0
2017,1,AL,Ignorado,VSR,0
2017,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,1,AL,Ignorado,Adenovirus,0
2017,2,AL,Ignorado,"Influenza A, B",0
2017,2,AL,Ignorado,SARS_CoV_2,0
2017,2,AL,Ignorado,VSR,0
2017,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,2,AL,Ignorado,Adenovirus,0
2017,3,AL,Ignorado,"Influenza A, B",0
2017,3,AL,Ignorado,SARS_CoV_2,0
2017,3,AL,Ignorado,VSR,0
2017,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,3,AL,Ignorado,Adenovirus,0
2017,4,AL,Ignorado,"Influenza A, B",0
2017,4,AL,Ignorado,SARS_CoV_2,0
2017,4,AL,Ignorado,VSR,0
2017,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,4,AL,Ignorado,Adenovirus,0
2017,5,AL,Ignorado,"Influenza A, B",0
2017,5,AL,Ignorado,SARS_CoV_2,0
2017,5,AL,Ignorado,VSR,0
2017,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,5,AL,Ignorado,Adenovirus,0
2017,6,AL,Ignorado,"Influenza A, B",0
2017,6,AL,Ignorado,SARS_CoV_2,0
2017,6,AL,Ignorado,VSR,0
2017,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,6,AL,Ignorado,Adenovirus,0
2017,7,AL,Ignorado,"Influenza A, B",0
2017,7,AL,Ignorado,SARS_CoV_2,0
2017,7,AL,Ignorado,VSR,0
2017,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,7,AL,Ignorado,Adenovirus,0
2017,8,AL,Ignorado,"Influenza A, B",0
2017,8,AL,Ignorado,SARS_CoV_2,0
2017,8,AL,Ignorado,VSR,0
2017,8,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,8,AL,Ignorado,Adenovirus,0
2017,9,AL,Ignorado,"Influenza A, B",0
2017,9,AL,Ignorado,SARS_CoV_2,0
2017,9,AL,Ignorado,VSR,0
2017,9,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,9,AL,Ignorado,Adenovirus,0
2017,10,AL,Ignorado,"Influenza A, B",0
2017,10,AL,Ignorado,SARS_CoV_2,0
2017,10,AL,Ignorado,VSR,0
2017,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,10,AL,Ignorado,Adenovirus,0
2017,11,AL,Ignorado,"Influenza A, B",0
2017,11,AL,Ignorado,SARS_CoV_2,0
2017,11,AL,Ignorado,VSR,0
2017,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,11,AL,Ignorado,Adenovirus,0
2017,12,AL,Ignorado,"Influenza A, B",0
2017,12,AL,Ignorado,SARS_CoV_2,0
2017,12,AL,Ignorado,VSR,0
2017,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,12,AL,Ignorado,Adenovirus,0
2017,13,AL,Ignorado,"Influenza A, B",0
2017,13,AL,Ignorado,SARS_CoV_2,0
2017,13,AL,Ignorado,VSR,0
2017,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,13,AL,Ignorado,Adenovirus,0
2017,14,AL,Ignorado,"Influenza A, B",0
2017,14,AL,Ignorado,SARS_CoV_2,0
2017,14,AL,Ignorado,VSR,0
2017,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,14,AL,Ignorado,Adenovirus,0
2017,15,AL,Ignorado,"Influenza A, B",0
2017,15,AL,Ignorado,SARS_CoV_2,0
2017,15,AL,Ignorado,VSR,0
2017,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,15,AL,Ignorado,Adenovirus,0
2017,16,AL,Ignorado,"Influenza A, B",0
2017,16,AL,Ignorado,SARS_CoV_2,0
2017,16,AL,Ignorado,VSR,0
2017,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2017,16,AL,Ignorado,Adenovirus,0
2018,1,AL,Ignorado,"Influenza A, B",0
2018,1,AL,Ignorado,SARS_CoV_2,0
2018,1,AL,Ignorado,VSR,0
2018,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,1,AL,Ignorado,Adenovirus,0
2018,2,AL,Ignorado,"Influenza A, B",0
2018,2,AL,Ignorado,SARS_CoV_2,0
2018,2,AL,Ignorado,VSR,0
2018,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,2,AL,Ignorado,Adenovirus,0
2018,3,AL,Ignorado,"Influenza A, B",0
2018,3,AL,Ignorado,SARS_CoV_2,0
2018,3,AL,Ignorado,VSR,0
2018,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,3,AL,Ignorado,Adenovirus,0
2018,4,AL,Ignorado,"Influenza A, B",0
2018,4,AL,Ignorado,SARS_CoV_2,0
2018,4,AL,Ignorado,VSR,0
2018,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,4,AL,Ignorado,Adenovirus,0
2018,5,AL,Ignorado,"Influenza A, B",0
2018,5,AL,Ignorado,SARS_CoV_2,0
2018,5,AL,Ignorado,VSR,0
2018,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,5,AL,Ignorado,Adenovirus,0
2018,6,AL,Ignorado,"Influenza A, B",0
2018,6,AL,Ignorado,SARS_CoV_2,0
2018,6,AL,Ignorado,VSR,0
2018,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,6,AL,Ignorado,Adenovirus,0
2018,7,AL,Ignorado,"Influenza A, B",0
2018,7,AL,Ignorado,SARS_CoV_2,0
2018,7,AL,Ignorado,VSR,0
2018,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,7,AL,Ignorado,Adenovirus,0
2018,8,AL,Ignorado,"Influenza A, B",0
2018,8,AL,Ignorado,SARS_CoV_2,0
2018,8,AL,Ignorado,VSR,0
2018,8,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,8,AL,Ignorado,Adenovirus,0
2018,9,AL,Ignorado,"Influenza A, B",0
2018,9,AL,Ignorado,SARS_CoV_2,0
2018,9,AL,Ignorado,VSR,0
2018,9,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,9,AL,Ignorado,Adenovirus,0
2018,10,AL,Ignorado,"Influenza A, B",0
2018,10,AL,Ignorado,SARS_CoV_2,0
2018,10,AL,Ignorado,VSR,0
2018,10,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,10,AL,Ignorado,Adenovirus,0
2018,11,AL,Ignorado,"Influenza A, B",0
2018,11,AL,Ignorado,SARS_CoV_2,0
2018,11,AL,Ignorado,VSR,0
2018,11,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,11,AL,Ignorado,Adenovirus,0
2018,12,AL,Ignorado,"Influenza A, B",0
2018,12,AL,Ignorado,SARS_CoV_2,0
2018,12,AL,Ignorado,VSR,0
2018,12,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,12,AL,Ignorado,Adenovirus,0
2018,13,AL,Ignorado,"Influenza A, B",0
2018,13,AL,Ignorado,SARS_CoV_2,0
2018,13,AL,Ignorado,VSR,0
2018,13,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,13,AL,Ignorado,Adenovirus,0
2018,14,AL,Ignorado,"Influenza A, B",0
2018,14,AL,Ignorado,SARS_CoV_2,0
2018,14,AL,Ignorado,VSR,0
2018,14,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,14,AL,Ignorado,Adenovirus,0
2018,15,AL,Ignorado,"Influenza A, B",0
2018,15,AL,Ignorado,SARS_CoV_2,0
2018,15,AL,Ignorado,VSR,0
2018,15,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,15,AL,Ignorado,Adenovirus,0
2018,16,AL,Ignorado,"Influenza A, B",0
2018,16,AL,Ignorado,SARS_CoV_2,0
2018,16,AL,Ignorado,VSR,0
2018,16,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2018,16,AL,Ignorado,Adenovirus,0
2019,1,AL,Ignorado,"Influenza A, B",0
2019,1,AL,Ignorado,SARS_CoV_2,0
2019,1,AL,Ignorado,VSR,0
2019,1,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2019,1,AL,Ignorado,Adenovirus,0
2019,2,AL,Ignorado,"Influenza A, B",0
2019,2,AL,Ignorado,SARS_CoV_2,0
2019,2,AL,Ignorado,VSR,0
2019,2,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2019,2,AL,Ignorado,Adenovirus,0
2019,3,AL,Ignorado,"Influenza A, B",0
2019,3,AL,Ignorado,SARS_CoV_2,0
2019,3,AL,Ignorado,VSR,0
2019,3,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2019,3,AL,Ignorado,Adenovirus,0
2019,4,AL,Ignorado,"Influenza A, B",0
2019,4,AL,Ignorado,SARS_CoV_2,0
2019,4,AL,Ignorado,VSR,0
2019,4,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2019,4,AL,Ignorado,Adenovirus,0
2019,5,AL,Ignorado,"Influenza A, B",0
2019,5,AL,Ignorado,SARS_CoV_2,0
2019,5,AL,Ignorado,VSR,0
2019,5,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2019,5,AL,Ignorado,Adenovirus,0
2019,6,AL,Ignorado,"Influenza A, B",0
2019,6,AL,Ignorado,SARS_CoV_2,0
2019,6,AL,Ignorado,VSR,0
2019,6,AL,Ignorado,"Parainfluenza 1, 2, 3",0
2019,6,AL,Ignorado,Adenovirus,0
2019,7,AL,Ignorado,"Influenza A, B",0
2019,7,AL,Ignorado,SARS_CoV_2,0
2019,7,AL,Ignorado,VSR,0
2019,7,AL,Ignorado,"Parainfluenza 1, 2, 3",0
